customer_id,signup_date,customer_segment,city,age_group
CUST-01699,04-16-2023,VIP,PORT SAID,35-44
CUST-01700,2025-03-10,Returning Customer,Zagazig,18-24
CUST-01701,2025-12-30,VIP,Port Said,18-24
CUST-01702,16/08/2023,VIP,Port Said,18-24
CUST-01703,23/11/2024,Returning Customer,Aswan,18-24
CUST-01704,10-13-2023,VIP,Mansoura,18-24
CUST-01705,2024-04-27,New Customer,Luxor,18-24
CUST-01706,05-02-2025,New Customer,Port Said,45-54
CUST-01707,09-23-2023,New Customer,Tanta ,55+
CUST-01708,06/04/2024,Occasional Buyer,Zagazig,25-34
CUST-01709,2023-02-13,Returning Customer,Cairo,45-54
CUST-01710,07/02/2023,New Customer,Hurghada,45-54
CUST-01711,09-14-2023,Occasional Buyer,Aswan,18-24
CUST-01712,06-15-2025,VIP,Giza,35-44
CUST-01713,2025-06-13,Returning Customer,Cairo,25-34
CUST-01714,04-25-2025,New Customer,Hurghada,18-24
CUST-01715,2024-05-26,New Customer,Cairo,25-34
CUST-01716,01/08/2024,VIP,Cairo,25-34
CUST-01717,08-21-2024,Occasional Buyer,Alexandria,18-24
CUST-01718,07/06/2023,Returning Customer,Giza,35-44
CUST-01719,03-27-2024,VIP,Luxor,55+
CUST-01720,08-22-2024,VIP,Mansoura,55+
CUST-01721,2025-10-28,VIP,Giza,55+
CUST-01722,2025-09-22,Returning Customer,Tanta,55+
CUST-01723,04-17-2024,Returning Customer,Tanta,25-34
CUST-01724,03-15-2023,Occasional Buyer,Mansoura,45-54
CUST-01725,22/08/2023,New Customer,Cairo,55+
CUST-01726,2025-02-25,New Customer,Tanta,55+
CUST-01727,2025-02-25,Occasional Buyer,Luxor,18-24
CUST-01728,04/04/2024,Returning Customer,Mansoura,55+
CUST-01729,2023-04-18,VIP,Tanta,55+
CUST-01730,11-19-2024,Returning Customer,Tanta,35-44
CUST-01731,06-07-2025,New Customer,Aswan,55+
CUST-01732,03-05-2025,Occasional Buyer,Tanta,55+
CUST-01733,2025-11-28,Occasional Buyer,Tanta,25-34
CUST-01734,28/09/2023,VIP,cairo,55+
CUST-01735,08-28-2024,Occasional Buyer,ZAGAZIG,35-44
CUST-01736,07-04-2024,New Customer,Tanta,55+
CUST-01737,2024-10-19,Occasional Buyer,Tanta,45-54
CUST-01738,2023-01-19,VIP,Luxor,55+
CUST-01739,2024-03-22,New Customer,Aswan,55+
CUST-01740,05/10/2024,Returning Customer,Giza,35-44
CUST-01741,2024-06-15,Returning Customer,Luxor,25-34
CUST-01742,2023-04-12,New Customer,Mansoura,55+
CUST-01743,20/06/2025,New Customer,Port Said,25-34
CUST-01744,05/05/2023,New Customer,Tanta,35-44
CUST-01745,2023-04-02,VIP, Port Said,45-54
CUST-01746,2023-08-20,Returning Customer,Hurghada,55+
CUST-01747,2025-01-30,Occasional Buyer,Aswan,25-34
CUST-01748,02-20-2023,VIP,Zagazig,45-54
CUST-01749,06/02/2025,New Customer,Luxor,18-24
CUST-01750,08-18-2024,New Customer,alexandria,35-44
CUST-01751,11-12-2025,VIP,Hurghada,45-54
CUST-01752,08/03/2023,New Customer,Alexandria,25-34
CUST-01753,10-28-2025,Occasional Buyer,Port Said,18-24
CUST-01754,12-16-2025,Occasional Buyer,Cairo,55+
CUST-01755,22/06/2025,Returning Customer,Zagazig,35-44
CUST-01756,2024-05-14,VIP,Zagazig,35-44
CUST-01757,25/08/2023,Occasional Buyer,Mansoura,35-44
CUST-01758,01/11/2025,Occasional Buyer,Giza,45-54
CUST-01759,05-07-2025,Returning Customer,Mansoura,25-34
CUST-01760,04-14-2025,Returning Customer,Port Said,35-44
CUST-01761,2024-11-30,New Customer,Zagazig,55+
CUST-01762,31/10/2023,Returning Customer,Port Said,45-54
CUST-01763,2023-02-01,Occasional Buyer,Alexandria,55+
CUST-01764,2025-08-20,New Customer,Giza,18-24
CUST-01765,2023-12-08,Occasional Buyer,Giza,35-44
CUST-01766,09-19-2023,Returning Customer,Aswan,18-24
CUST-01767,11-20-2024,New Customer,Zagazig,18-24
CUST-01768,01/06/2023,Occasional Buyer,Zagazig,45-54
CUST-01769,08-15-2024,Returning Customer,Luxor,55+
CUST-01770,2025-11-09,New Customer,Giza,35-44
CUST-01771,17/07/2025,Occasional Buyer,Aswan,55+
CUST-01772,2024-07-26,VIP,Giza,18-24
CUST-01773,11-26-2025,Occasional Buyer,Hurghada,45-54
CUST-01774,2024-10-14,New Customer,Alexandria,25-34
CUST-01775,31/05/2025,VIP,HURGHADA,25-34
CUST-01776,31/08/2023,Occasional Buyer,Tanta,25-34
CUST-01777,08-13-2024,New Customer,Tanta,35-44
CUST-01778,2023-10-16,Returning Customer,Giza,55+
CUST-01779,04/02/2024,New Customer,Cairo,35-44
CUST-01780,05-23-2025,Returning Customer,Luxor,35-44
CUST-01781,13/08/2023,Occasional Buyer,Giza,18-24
CUST-01782,10-08-2023,New Customer,Tanta,18-24
CUST-01783,31/03/2024,Returning Customer,Giza,35-44
CUST-01784,07-17-2025,New Customer,Hurghada,35-44
CUST-01785,2023-03-20,VIP,Aswan,55+
CUST-01786,2023-03-14,Returning Customer,Cairo,25-34
CUST-01787,05/02/2024,Returning Customer,Tanta,25-34
CUST-01788,2025-10-14,Returning Customer,Tanta,18-24
CUST-01789,2025-11-23,Occasional Buyer, Mansoura,55+
CUST-01790,2024-03-03,Occasional Buyer,Alexandria,55+
CUST-01791,2025-02-17,VIP,Port Said,25-34
CUST-01792,06/09/2024,Occasional Buyer,Mansoura,45-54
CUST-01793,01/01/2025,VIP,Hurghada,35-44
CUST-01794,09/05/2025,Returning Customer,Luxor,18-24
CUST-01795,27/12/2023,New Customer,Luxor,45-54
CUST-01796,20/09/2023,Occasional Buyer,Luxor,18-24
CUST-01797,08-18-2024,Returning Customer,Tanta,45-54
CUST-01798,05/05/2023,VIP,Hurghada,45-54
CUST-01799,12/03/2025,Occasional Buyer,Luxor,18-24
CUST-01800,07-03-2024,Returning Customer,Luxor,18-24
CUST-01801,23/09/2024,Returning Customer,Luxor,25-34
CUST-01802,02-27-2024,VIP,Giza,55+
CUST-01803,10/02/2023,New Customer,Cairo,35-44
CUST-01804,2024-12-23,New Customer,Hurghada,35-44
CUST-01805,02-11-2024,Occasional Buyer,Alexandria,25-34
CUST-01806,17/08/2024,VIP,Alexandria,55+
CUST-01807,2024-05-24,New Customer,Cairo,55+
CUST-01808,29/07/2023,Occasional Buyer,HURGHADA,35-44
CUST-01809,02-19-2023,Returning Customer,Mansoura,45-54
CUST-01810,03-31-2025,VIP,Alexandria,18-24
CUST-01811,06-01-2023,Occasional Buyer, Hurghada,55+
CUST-01812,11-07-2023,Occasional Buyer,Giza,55+
CUST-01813,01/10/2024,New Customer,Zagazig,45-54
CUST-01814,20/02/2024,Occasional Buyer,Giza,45-54
CUST-01815,10/07/2023,VIP,Mansoura,55+
CUST-01816,03/11/2025,New Customer,Mansoura,45-54
CUST-01817,02-02-2025,New Customer,Hurghada,55+
CUST-01818,2023-02-20,Occasional Buyer,Aswan,55+
CUST-01819,12/08/2023,Returning Customer,Tanta,18-24
CUST-01820,2023-07-15,Returning Customer,Hurghada,45-54
CUST-01821,2024-05-26,Occasional Buyer,Giza,45-54
CUST-01822,2025-12-07,New Customer,Port Said,35-44
CUST-01823,04-23-2025,VIP,Tanta,18-24
CUST-01824,10-20-2024,Occasional Buyer,Port Said,35-44
CUST-01825,04/03/2024,Occasional Buyer,Hurghada,25-34
CUST-01826,10-21-2024,Occasional Buyer,Luxor,18-24
CUST-01827,08-04-2023,New Customer,Aswan,18-24
CUST-01828,11-28-2023,New Customer,Hurghada,45-54
CUST-01829,21/08/2023,Occasional Buyer,Cairo,55+
CUST-01830,09-24-2025,Occasional Buyer,Alexandria,35-44
CUST-01831,29/08/2023,VIP,Aswan,55+
CUST-01832,01-31-2025,Returning Customer,Port Said,55+
CUST-01833,02-23-2024,VIP,Port Said,35-44
CUST-01834,2025-08-24,VIP,Luxor,25-34
CUST-01835,12-03-2023,Occasional Buyer,Hurghada ,25-34
CUST-01836,2023-11-04,New Customer,Luxor,25-34
CUST-01837,02-13-2024,Occasional Buyer,Giza,18-24
CUST-01838,2025-08-17,New Customer,Port Said,55+
CUST-01839,04-07-2024,New Customer,Zagazig,35-44
CUST-01840,08-05-2024,VIP,Aswan,45-54
CUST-01841,06-05-2024,Returning Customer,hurghada,18-24
CUST-01842,2024-03-19,VIP,Tanta,25-34
CUST-01843,12-05-2025,Occasional Buyer,Port Said,55+
CUST-01844,07-21-2024,Occasional Buyer,Port Said,18-24
CUST-01845,2024-04-19,Returning Customer,Mansoura,45-54
CUST-01846,2023-01-01,New Customer,Zagazig,45-54
CUST-01847,21/05/2025,VIP,Luxor,18-24
CUST-01848,08/05/2024,Occasional Buyer,Hurghada,45-54
CUST-01849,12-28-2024,VIP,Tanta,55+
CUST-01850,03-14-2024,VIP,Alexandria,45-54
CUST-01851,06-23-2025,VIP,Luxor,55+
CUST-01852,2025-06-10,New Customer,Zagazig,45-54
CUST-01853,2024-12-09,Returning Customer,Aswan,25-34
CUST-01854,22/01/2023,VIP,Mansoura,18-24
CUST-01855,2024-09-27,VIP,Zagazig,55+
CUST-01856,27/01/2023,New Customer,Port Said,45-54
CUST-01857,03-26-2025,VIP,Cairo,18-24
CUST-01858,03-04-2023,Occasional Buyer,Luxor,45-54
CUST-01859,01/08/2023,New Customer,Cairo,25-34
CUST-01860,2023-12-29,Occasional Buyer,Alexandria,18-24
CUST-01861,04-25-2023,New Customer,Luxor,55+
CUST-01862,07-22-2024,New Customer,Mansoura,35-44
CUST-01863,12-13-2023,VIP,Port Said,45-54
CUST-01864,2025-05-02,Returning Customer,Cairo,55+
CUST-01865,2023-10-30,Returning Customer,Tanta,35-44
CUST-01866,11/02/2024,Returning Customer,Hurghada,18-24
CUST-01867,09-29-2024,VIP,Tanta ,55+
CUST-01868,26/06/2023,New Customer,Port Said,25-34
CUST-01869,26/06/2023,New Customer,Alexandria,18-24
CUST-01870,21/03/2024,New Customer,Zagazig,25-34
CUST-01871,09-22-2024,Returning Customer,Mansoura,45-54
CUST-01872,10/08/2024,Returning Customer,Alexandria,45-54
CUST-01873,07/04/2024,Returning Customer,Mansoura,35-44
CUST-01874,15/06/2024,New Customer,Luxor,55+
CUST-01875,01-14-2025,Occasional Buyer,Zagazig,25-34
CUST-01876,17/03/2023,Returning Customer,Port Said,25-34
CUST-01877,06-07-2025,VIP,Zagazig,55+
CUST-01878,07-04-2024,Returning Customer,Giza,45-54
CUST-01879,2024-06-18,Returning Customer,Cairo,45-54
CUST-01880,10-23-2024,Occasional Buyer,Zagazig,18-24
CUST-01881,10-22-2024,VIP,Giza,18-24
CUST-01882,22/11/2023,VIP,Aswan,18-24
CUST-01883,19/01/2024,Returning Customer,Zagazig,25-34
CUST-01884,02-14-2023,Occasional Buyer,Luxor,45-54
CUST-01885,2025-03-28,VIP,Luxor,55+
CUST-01886,11-22-2024,Occasional Buyer,Luxor,25-34
CUST-01887,04/11/2025,Occasional Buyer,Giza,55+
CUST-01888,2025-03-31,Returning Customer,Port Said,35-44
CUST-01889,12-09-2025,Returning Customer,Mansoura,35-44
CUST-01890,21/04/2023,Returning Customer,Giza,45-54
CUST-01891,21/03/2025,New Customer,Alexandria,25-34
CUST-01892,19/12/2023,New Customer,Tanta,25-34
CUST-01893,06-13-2025,Returning Customer,Giza,55+
CUST-01894,05/02/2025,Returning Customer,Cairo,45-54
CUST-01895,18/03/2025,Occasional Buyer,Mansoura,25-34
CUST-01896,2023-07-16,VIP,Aswan,25-34
CUST-01897,29/03/2025,Occasional Buyer,Zagazig,55+
CUST-01898,27/05/2023,New Customer,Zagazig,55+
CUST-01899,31/12/2023,VIP,Mansoura,18-24
CUST-01900,03-26-2025,Returning Customer,Giza,25-34
CUST-01901,01/04/2023,Occasional Buyer,Mansoura ,25-34
CUST-01902,21/05/2025,VIP,Alexandria,45-54
CUST-01903,13/03/2023,Returning Customer,Tanta,55+
CUST-01904,2023-08-06,VIP,Luxor,18-24
CUST-01905,2025-04-08,VIP,Cairo,55+
CUST-01906,2025-02-25,Occasional Buyer,Luxor,45-54
CUST-01907,15/05/2025,Occasional Buyer,Cairo,18-24
CUST-01908,11/07/2025,Occasional Buyer,Hurghada,55+
CUST-01909,2025-01-17,Occasional Buyer,Giza,45-54
CUST-01910,2023-06-13,VIP,Alexandria,55+
CUST-01911,06-12-2024,Occasional Buyer,Mansoura,45-54
CUST-01912,2024-07-30,Occasional Buyer,Cairo,18-24
CUST-01913,26/01/2025,VIP,Tanta,18-24
CUST-01914,01/07/2024,VIP,Alexandria,45-54
CUST-01915,10-26-2024,New Customer,Tanta,35-44
CUST-01916,03-16-2023,Occasional Buyer,Hurghada,18-24
CUST-01917,2025-12-31,Returning Customer,Giza,45-54
CUST-01918,16/07/2024,Returning Customer,Zagazig,55+
CUST-01919,2025-07-27,VIP,Cairo,25-34
CUST-01920,07-27-2023,New Customer,Aswan,35-44
CUST-01921,2025-05-15,Returning Customer,Aswan,35-44
CUST-01922,2023-06-12,Returning Customer,Aswan,35-44
CUST-01923,2025-11-18,New Customer,Hurghada,45-54
CUST-01924,16/03/2024,Returning Customer,Aswan,18-24
CUST-01925,03-27-2025,VIP,Alexandria,45-54
CUST-01926,29/02/2024,Returning Customer,Cairo,45-54
CUST-01927,2024-10-13,Returning Customer,GIZA,25-34
CUST-01928,11/05/2023,Occasional Buyer,Port Said,55+
CUST-01929,04/11/2024,Occasional Buyer,Hurghada,18-24
CUST-01930,03/12/2024,VIP,Zagazig,25-34
CUST-01931,2025-08-04,Returning Customer,Luxor,35-44
CUST-01932,04-05-2025,New Customer,Cairo,55+
CUST-01933,2024-12-08,VIP,Giza,35-44
CUST-01934,2025-07-13,Returning Customer,Luxor,25-34
CUST-01935,21/12/2024,Occasional Buyer,Port Said,18-24
CUST-01936,08-04-2024,Occasional Buyer,Hurghada,45-54
CUST-01937,09-27-2023,New Customer,aswan,25-34
CUST-01938,15/08/2023,Returning Customer,Port Said,45-54
CUST-01939,2025-04-16,Occasional Buyer,Zagazig,35-44
CUST-01940,10-16-2024,New Customer,Zagazig,35-44
CUST-01941,10-25-2025,Occasional Buyer,Hurghada,45-54
CUST-01942,10/10/2025,Occasional Buyer,Luxor,25-34
CUST-01943,2025-03-30,VIP,Tanta,25-34
CUST-01944,07-21-2023,Occasional Buyer,Aswan,45-54
CUST-01945,01-22-2024,Returning Customer,Cairo,55+
CUST-01946,10-27-2025,Occasional Buyer,Giza,35-44
CUST-01947,05-26-2024,Occasional Buyer,Alexandria,35-44
CUST-01948,02-16-2023,Occasional Buyer,Port Said,25-34
CUST-01949,27/11/2023,Returning Customer,Luxor,25-34
CUST-01950,22/10/2024,New Customer,Alexandria,25-34
CUST-01951,2025-08-02,Occasional Buyer,Luxor,25-34
CUST-01952,08-02-2025,New Customer,Hurghada,35-44
CUST-01953,23/11/2023,New Customer,Mansoura,45-54
CUST-01954,30/11/2025,New Customer,Luxor,35-44
CUST-01955,09-05-2023,New Customer,Port Said,18-24
CUST-01956,08-22-2024,New Customer,Aswan,55+
CUST-01957,2025-06-20,New Customer,Aswan,35-44
CUST-01958,17/08/2023,Occasional Buyer,Alexandria,25-34
CUST-01959,2024-05-12,VIP,Luxor,45-54
CUST-01960,03/10/2025,VIP,Mansoura,45-54
CUST-01961,11-08-2024,VIP,Luxor,55+
CUST-01962,2023-03-15,VIP,ALEXANDRIA,55+
CUST-01963,12/01/2025,Returning Customer,Tanta,35-44
CUST-01964,08-31-2025,VIP,Luxor,25-34
CUST-01965,28/10/2023,Occasional Buyer,Port Said,25-34
CUST-01966,02-27-2023,VIP,Mansoura,18-24
CUST-01967,06-15-2024,Occasional Buyer,Zagazig,25-34
CUST-01968,12-05-2024,VIP,Alexandria,45-54
CUST-01969,09-20-2025,Occasional Buyer,Alexandria,45-54
CUST-01970,30/01/2023,Returning Customer,Giza,25-34
CUST-01971,11-04-2023,New Customer,Tanta,35-44
CUST-01972,10-18-2025,New Customer,Luxor,55+
CUST-01973,12/04/2024,New Customer,Mansoura,18-24
CUST-01974,2024-11-05,VIP,Hurghada,55+
CUST-01975,12/06/2023,Returning Customer,Cairo,25-34
CUST-01976,05-16-2024,Occasional Buyer,Mansoura,55+
CUST-01977,28/06/2024,New Customer,Hurghada,18-24
CUST-01978,29/09/2023,New Customer,Hurghada,25-34
CUST-01979,2025-09-04,New Customer,Luxor,18-24
CUST-01980,2024-02-07,Occasional Buyer,luxor,18-24
CUST-01981,16/03/2024,VIP,Port Said,55+
CUST-01982,05-30-2025,Occasional Buyer,Giza,25-34
CUST-01983,23/07/2025,Occasional Buyer,Cairo,45-54
CUST-01984,12-28-2023,Occasional Buyer,Zagazig,35-44
CUST-01985,2024-06-25,VIP,Hurghada,55+
CUST-01986,10-27-2025,Occasional Buyer,tanta,45-54
CUST-01987,01-14-2023,Occasional Buyer,Zagazig,25-34
CUST-01988,05-15-2023,VIP,Aswan ,35-44
CUST-01989,2024-01-10,Returning Customer,Mansoura,55+
CUST-01990,09-17-2024,Occasional Buyer,ZAGAZIG,55+
CUST-01991,03-06-2024,Returning Customer,Port Said,25-34
CUST-01992,2025-03-22,Returning Customer,Alexandria,55+
CUST-01993,28/08/2025,VIP,Port Said,35-44
CUST-01994,24/08/2025,Returning Customer,Tanta,35-44
CUST-01995,07/10/2024,Occasional Buyer,Luxor,45-54
CUST-01996,2023-01-12,Occasional Buyer,Aswan,25-34
CUST-01997,2025-07-24,Returning Customer,Tanta,35-44
CUST-01998,2024-08-26,VIP,Zagazig,45-54
CUST-01999,10-29-2024,Returning Customer,Hurghada,55+
CUST-02000,27/10/2025,New Customer,luxor,35-44
CUST-02001,09/09/2025,New Customer,Port Said,45-54
CUST-02002,24/09/2025,Occasional Buyer,Mansoura,35-44
CUST-02003,19/07/2024,Occasional Buyer,Hurghada,18-24
CUST-02004,08-24-2025,New Customer,Alexandria,45-54
CUST-02005,11-07-2023,VIP,Alexandria,55+
CUST-02006,2023-06-30,VIP,Luxor,35-44
CUST-02007,12-23-2025,New Customer,Tanta,18-24
CUST-02008,04/10/2024,Returning Customer,Zagazig,45-54
CUST-02009,11/04/2024,VIP,Luxor,35-44
CUST-02010,06-06-2024,New Customer,Port Said,45-54
CUST-02011,25/05/2025,New Customer,Aswan,18-24
CUST-02012,2025-11-15,Occasional Buyer,Zagazig,55+
CUST-02013,31/10/2024,VIP,Hurghada,18-24
CUST-02014,2023-06-04,New Customer,Port Said,55+
CUST-02015,29/06/2023,Returning Customer,Port Said,45-54
CUST-02016,21/07/2024,Returning Customer,Luxor,18-24
CUST-02017,08/01/2024,Occasional Buyer,Port Said,45-54
CUST-02018,02-13-2023,VIP,Aswan ,18-24
CUST-02019,18/01/2023,Occasional Buyer,Mansoura,25-34
CUST-02020,30/10/2024,Returning Customer,Hurghada,55+
CUST-02021,2024-12-27,Returning Customer,Port Said,25-34
CUST-02022,2024-09-23,New Customer,Alexandria,18-24
CUST-02023,18/09/2023,New Customer,Hurghada,35-44
CUST-02024,2024-04-16,VIP,Mansoura,35-44
CUST-02025,22/04/2024,New Customer,Mansoura,45-54
CUST-02026,2023-09-10,Occasional Buyer,Aswan,25-34
CUST-02027,18/02/2025,Occasional Buyer,Cairo,25-34
CUST-02028,2025-02-18,New Customer,Port Said,55+
CUST-02029,2025-11-23,Returning Customer,Giza,45-54
CUST-02030,03/01/2025,Returning Customer,Zagazig,18-24
CUST-02031,04/11/2025,VIP,Zagazig,45-54
CUST-02032,03/02/2023,Occasional Buyer,Cairo,18-24
CUST-02033,27/12/2024,New Customer,Zagazig,35-44
CUST-02034,04-14-2024,Occasional Buyer,Giza,18-24
CUST-02035,2024-07-16,Returning Customer,Zagazig,25-34
CUST-02036,01-19-2023,Returning Customer,Alexandria,45-54
CUST-02037,03-21-2023,Returning Customer,Cairo,35-44
CUST-02038,31/01/2025,Returning Customer,Port Said,25-34
CUST-02039,11-28-2025,Returning Customer,Alexandria,18-24
CUST-02040,29/11/2023,Returning Customer,Cairo,35-44
CUST-02041,27/06/2024,New Customer,Port Said,35-44
CUST-02042,2023-02-28,Returning Customer,Luxor,18-24
CUST-02043,02-11-2025,Returning Customer,Port Said,18-24
CUST-02044,2024-12-15,Occasional Buyer,Mansoura,18-24
CUST-02045,01/09/2025,Occasional Buyer,Luxor,55+
CUST-02046,02/01/2023,Occasional Buyer,Tanta,35-44
CUST-02047,09-20-2023,VIP,Zagazig,18-24
CUST-02048,09-05-2025,Returning Customer,Luxor,55+
CUST-02049,2023-09-23,New Customer,Alexandria,45-54
CUST-02050,2024-08-01,Returning Customer,Port Said,25-34
CUST-02051,09-08-2024,Occasional Buyer,Zagazig,55+
CUST-02052,24/11/2025,Returning Customer,Port Said,35-44
CUST-02053,10-25-2023,New Customer,Port Said,45-54
CUST-02054,2023-04-09,New Customer,Mansoura,18-24
CUST-02055,02/05/2024,VIP,Alexandria ,45-54
CUST-02056,12-05-2024,Occasional Buyer,Mansoura,25-34
CUST-02057,17/07/2025,Occasional Buyer,PORT SAID,55+
CUST-02058,2024-11-21,VIP,Zagazig,45-54
CUST-02059,07-23-2025,VIP,Giza,35-44
CUST-02060,10/05/2023,New Customer,Zagazig,25-34
CUST-02061,13/07/2023,New Customer,Mansoura,35-44
CUST-02062,16/09/2023,Occasional Buyer,Zagazig,18-24
CUST-02063,30/10/2025,Returning Customer,Alexandria,25-34
CUST-02064,02-04-2023,VIP,Mansoura,25-34
CUST-02065,2025-12-22,VIP,Hurghada,55+
CUST-02066,2023-12-08,New Customer,Zagazig,55+
CUST-02067,04-08-2024,Occasional Buyer,Alexandria,35-44
CUST-02068,11/04/2023,Occasional Buyer,Aswan,45-54
CUST-02069,02/09/2025,Returning Customer,Luxor,35-44
CUST-02070,01/01/2023,VIP,Giza,55+
CUST-02071,17/05/2023,Returning Customer,Cairo,25-34
CUST-02072,2024-05-11,Occasional Buyer,Aswan,25-34
CUST-02073,2024-05-24,Returning Customer,Zagazig,35-44
CUST-02074,2023-10-15,Returning Customer,Aswan,25-34
CUST-02075,2024-07-18,New Customer,Zagazig,55+
CUST-02076,30/07/2023,Returning Customer,Port Said,35-44
CUST-02077,09-13-2023,Occasional Buyer,Hurghada,35-44
CUST-02078,11/07/2024,VIP,Cairo ,45-54
CUST-02079,11/12/2023,Returning Customer,Luxor,18-24
CUST-02080,01-12-2025,Occasional Buyer,Mansoura,45-54
CUST-02081,05-13-2025,New Customer,Cairo,35-44
CUST-02082,07-18-2024,VIP,Tanta,35-44
CUST-02083,2024-12-31,New Customer,Giza,45-54
CUST-02084,12/05/2024,Returning Customer,Port Said,35-44
CUST-02085,08-01-2023,Occasional Buyer,Luxor,45-54
CUST-02086,2023-03-28,New Customer,Port Said,18-24
CUST-02087,05-03-2024,Occasional Buyer,Zagazig,18-24
CUST-02088,12/12/2024,New Customer,Luxor,45-54
CUST-02089,02-22-2023,Returning Customer,MANSOURA,18-24
CUST-02090,2024-08-21,Occasional Buyer,Aswan,35-44
CUST-02091,04/01/2025,Returning Customer,Zagazig,18-24
CUST-02092,10-26-2024,VIP,Luxor,25-34
CUST-02093,03-04-2024,VIP,Hurghada,35-44
CUST-02094,2023-12-19,VIP,Luxor,55+
CUST-02095,11/04/2024,New Customer,Zagazig,18-24
CUST-02096,04-11-2025,Occasional Buyer,Zagazig,45-54
CUST-02097,02-19-2024,Occasional Buyer,Tanta,45-54
CUST-02098,2025-01-10,VIP,alexandria,55+
CUST-02099,09-27-2024,VIP,Hurghada,55+
CUST-02100,12-31-2023,New Customer,Aswan,18-24
CUST-02101,2025-04-08,VIP,Tanta,45-54
CUST-02102,2023-09-30,VIP,Aswan,18-24
CUST-02103,25/10/2024,New Customer,Mansoura,25-34
CUST-02104,14/07/2024,Returning Customer,Cairo,25-34
CUST-02105,17/05/2024,Returning Customer,Mansoura,35-44
CUST-02106,05-14-2024,Occasional Buyer,Cairo,45-54
CUST-02107,2024-01-29,Occasional Buyer,Aswan,45-54
CUST-02108,19/06/2024,Occasional Buyer,Zagazig,25-34
CUST-02109,17/10/2024,New Customer,Hurghada,25-34
CUST-02110,10-20-2024,Returning Customer, Mansoura,45-54
CUST-02111,10-04-2024,Returning Customer,Giza,55+
CUST-02112,03/04/2024,New Customer,Luxor,45-54
CUST-02113,15/10/2025,New Customer,Port Said,25-34
CUST-02114,15/02/2023,New Customer,Hurghada,45-54
CUST-02115,10-30-2023,VIP,GIZA,55+
CUST-02116,05-31-2024,Occasional Buyer,Cairo,25-34
CUST-02117,03-22-2025,Occasional Buyer,Mansoura,35-44
CUST-02118,11-07-2024,Occasional Buyer,Mansoura,55+
CUST-02119,10-06-2024,New Customer,Cairo,35-44
CUST-02120,09-03-2023,New Customer,Giza,25-34
CUST-02121,02-03-2024,Returning Customer,Mansoura,18-24
CUST-02122,10/10/2025,New Customer,Giza ,55+
CUST-02123,04/03/2025,Occasional Buyer,Aswan,35-44
CUST-02124,10/01/2024,VIP,Giza,45-54
CUST-02125,2024-05-31,Returning Customer,Luxor,25-34
CUST-02126,04-09-2024,New Customer,Zagazig,18-24
CUST-02127,2025-12-08,New Customer,Tanta,18-24
CUST-02128,2025-02-03,New Customer,Giza,55+
CUST-02129,26/01/2023,Occasional Buyer,Cairo,55+
CUST-02130,2025-02-06,Returning Customer,Giza,45-54
CUST-02131,2024-01-08,VIP,hurghada,55+
CUST-02132,2025-02-05,Occasional Buyer,Port Said,25-34
CUST-02133,05/11/2025,New Customer,Alexandria,55+
CUST-02134,04/09/2023,New Customer,Tanta,25-34
CUST-02135,2025-11-27,Occasional Buyer,Alexandria,25-34
CUST-02136,11-21-2024,Occasional Buyer,Luxor,18-24
CUST-02137,2023-05-15,VIP,Zagazig,45-54
CUST-02138,2024-01-21,VIP,Aswan ,55+
CUST-02139,2023-07-22,VIP,Hurghada,55+
CUST-02140,25/12/2025,Returning Customer,Hurghada,25-34
CUST-02141,06/07/2025,Occasional Buyer,Mansoura,45-54
CUST-02142,2023-06-18,Occasional Buyer, Luxor,45-54
CUST-02143,07/03/2025,VIP,Tanta,18-24
CUST-02144,2025-12-16,New Customer,Cairo,55+
CUST-02145,12-22-2023,New Customer,Zagazig,18-24
